USER_OVERALL_RATING,PREDICTED_OVERALL_RATING,CLEANLINESS,LOCATION,VALUE,ROOMS,SERVICE,SLEEP_QUALITY
3,3.5964,5,4,3,4,4,2
4,5.0024,5,5,5,5,5,4
5,4.7693,5,4,4,5,5,4
4,4.5056,4,5,4,4,5,4
3,3.7062,4,4,4,3,4,4
3,2.8036,3,4,3,3,3,3
4,4.4408,4,4,4,4,5,4
4,3.6348,4,4,3,4,4,3
5,4.9043,5,4,4,5,5,5
3,2.6686,3,4,3,3,3,2
5,4.4028,5,5,5,4,4,5
5,5.1374,5,5,5,5,5,5
3,3.9381,4,4,4,4,4,4
5,4.9691,5,5,4,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.2674,5,4,4,4,5,2
4,4.4408,4,4,4,4,5,4
1,2.2731,4,1,1,1,4,2
4,4.17,4,4,4,5,4,4
4,4.5005,5,5,5,4,5,2
4,4.1712,4,5,5,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,4.8407,5,4,5,4,5,5
5,4.4024,5,4,4,4,5,3
5,5.1374,5,5,5,5,5,5
3,4.0739,4,4,4,3,5,3
5,5.1374,5,5,5,5,5,5
4,4.5056,4,5,4,4,5,4
4,4.6724,5,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.5374,5,4,4,4,5,4
5,5.0408,4,5,5,5,5,5
5,4.8674,5,5,5,5,5,3
4,4.3062,4,5,5,4,4,5
3,3.4665,4,4,2,4,4,3
1,1.4616,3,4,1,3,1,3
4,4.1697,5,4,4,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
4,4.6991,5,5,4,5,5,3
5,4.2678,5,5,5,4,4,4
4,3.8679,4,5,4,4,4,3
3,2.2691,4,3,4,2,2,3
4,3.7698,4,4,3,4,4,4
4,4.9058,4,5,5,5,5,4
4,4.5381,4,5,5,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.2678,5,5,5,4,4,4
4,4.8725,4,5,4,5,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.7698,4,4,3,4,4,4
4,4.17,4,4,4,5,4,4
5,4.6406,4,5,4,4,5,5
5,4.8077,4,4,4,5,5,5
5,4.7375,4,5,4,5,5,4
5,4.7375,4,5,4,5,5,4
4,4.5758,4,4,4,4,5,5
4,3.7062,4,4,4,3,4,4
2,3.2811,2,4,4,2,4,4
4,4.0029,4,5,4,4,4,4
5,4.6406,4,5,4,4,5,5
5,4.6406,4,5,4,4,5,5
5,4.7375,4,5,4,5,5,4
5,4.7057,5,4,5,4,5,4
3,3.0688,3,4,4,4,3,2
5,4.0029,4,5,4,4,4,4
5,4.6406,4,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,4.6022,5,5,4,4,5,4
5,4.7375,4,5,4,5,5,4
4,4.6406,4,5,4,4,5,5
5,4.6739,4,5,5,4,5,4
5,4.5056,4,5,4,4,5,4
5,4.8077,4,4,4,5,5,5
5,4.7441,4,4,5,4,5,5
4,4.6739,4,5,5,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.2725,4,4,3,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.6022,5,5,4,4,5,4
2,2.3653,3,4,2,3,3,1
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.8677,4,4,2,2,4,2
5,4.0347,5,4,4,4,4,4
5,5.0024,5,5,5,5,5,4
3,3.5002,4,5,4,4,3,4
5,5.1374,5,5,5,5,5,5
5,5.0408,4,5,5,5,5,5
4,4.544,3,5,4,4,5,5
3,2.4052,1,5,3,3,3,1
4,4.2678,5,5,5,4,4,4
4,4.6091,4,4,5,4,5,4
5,4.5056,4,5,4,4,5,4
4,3.397,5,4,4,4,3,3
4,4.4028,5,5,5,4,4,5
4,2.804,3,5,4,3,2,5
4,4.0029,4,5,4,4,4,4
3,3.1,4,5,3,3,3,4
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.0408,4,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.235,4,5,3,3,3,5
5,5.1374,5,5,5,5,5,5
4,4.5381,4,5,5,5,4,5
3,2.8036,3,4,3,3,3,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.6035,2,5,2,3,3,3
4,4.0995,5,5,4,4,4,4
4,2.4948,4,5,4,4,1,4
4,3.9059,3,4,3,4,5,2
4,3.8031,4,4,4,4,4,3
4,4.8089,4,5,5,4,5,5
4,3.667,5,4,4,4,3,5
4,4.6347,5,5,5,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
2,2.1982,3,5,2,2,3,1
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
3,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.4354,4,4,4,4,3,4
5,5.1374,5,5,5,5,5,5
3,3.7962,5,5,3,4,4,3
5,4.6347,5,5,5,5,4,5
1,1.5003,3,2,2,3,1,3
5,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
4,5.1374,5,5,5,5,5,5
4,4.6739,4,5,5,4,5,4
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.4997,5,5,5,5,4,4
4,4.6022,5,5,4,4,5,4
5,4.6739,4,5,5,4,5,4
4,4.0995,5,5,4,4,4,4
4,3.3319,4,5,3,4,3,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,3.9381,4,4,4,4,4,4
5,4.6406,4,5,4,4,5,5
4,4.2686,5,5,5,3,5,2
5,5.1374,5,5,5,5,5,5
5,4.7441,4,4,5,4,5,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.8407,5,4,5,4,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,4.4024,5,4,4,4,5,3
4,4.6409,5,3,5,4,5,4
4,4.3698,4,5,4,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
4,4.0347,5,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
4,4.5699,5,4,5,5,4,5
5,5.1374,5,5,5,5,5,5
4,4.4726,5,3,4,4,5,4
5,5.0024,5,5,5,5,5,4
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.5758,4,4,4,4,5,5
4,3.6293,5,5,5,5,2,5
2,2.7019,3,4,4,3,3,1
4,3.4354,4,4,4,4,3,4
4,4.1379,4,5,4,4,4,5
4,3.9381,4,4,4,4,4,4
4,4.9691,5,5,4,5,5,5
5,4.9691,5,5,4,5,5,5
5,4.338,5,4,5,4,4,5
3,2.9656,4,3,4,4,3,1
3,2.2427,1,4,3,3,2,4
4,4.7378,5,3,5,5,5,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9055,5,5,5,4,5,5
4,4.5381,4,5,5,5,4,5
4,4.1328,5,5,5,4,4,3
5,4.6347,5,5,5,5,4,5
4,4.0347,5,4,4,4,4,4
2,3.0988,4,4,2,4,3,4
5,4.5699,5,4,5,5,4,5
4,4.4028,5,5,5,4,4,5
4,3.5379,4,4,3,3,4,4
5,5.1374,5,5,5,5,5,5
4,4.0995,5,5,4,4,4,4
3,3.0352,4,4,3,3,3,4
1,0.5982,3,2,1,1,1,1
5,4.6091,4,4,5,4,5,4
4,3.9381,4,4,4,4,4,4
2,2.707,2,4,3,3,3,3
4,4.2345,5,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
1,0.5346,1,4,1,1,1,1
1,1.604,3,3,2,1,2,3
2,2.1722,2,5,3,2,2,4
4,4.6347,5,5,5,5,4,5
4,5.1374,5,5,5,5,5,5
5,4.6347,5,5,5,5,4,5
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
2,3.9012,4,5,5,4,4,2
4,5.1374,5,5,5,5,5,5
3,2.8036,3,4,3,3,3,3
4,4.4408,4,4,4,4,5,4
1,1.1982,1,5,1,3,1,2
4,4.1964,5,5,4,5,4,3
3,3.532,5,4,4,4,3,4
3,3.0685,4,4,4,3,3,3
4,4.4028,5,5,5,4,4,5
4,4.9055,5,5,5,4,5,5
4,4.5689,5,5,3,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.2348,4,5,4,5,4,4
4,4.6658,5,5,3,5,5,4
4,4.6406,4,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
3,2.6891,5,5,4,4,2,1
3,2.4034,3,4,2,2,3,3
4,5.1374,5,5,5,5,5,5
4,4.3062,4,5,5,4,4,5
5,4.6347,5,5,5,5,4,5
4,4.4036,5,5,5,3,5,3
5,4.7693,5,4,4,5,5,4
4,4.2666,5,4,4,5,4,4
5,4.3698,4,5,4,5,4,5
5,4.9376,5,4,5,5,5,4
2,3.4355,5,3,3,2,5,1
3,2.9323,4,3,3,4,3,2
2,1.6058,1,4,3,2,2,1
4,4.0347,5,4,4,4,4,4
4,4.0029,4,5,4,4,4,4
4,3.8997,5,4,4,4,4,3
4,4.0995,5,5,4,4,4,4
5,4.0983,5,4,3,5,4,4
5,3.6604,5,5,3,5,3,4
4,3.5002,4,5,4,4,3,4
3,3.3601,5,5,5,4,3,1
3,3.0681,4,3,3,3,4,1
5,4.4741,4,4,5,4,5,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5374,5,4,4,4,5,4
5,4.2666,5,4,4,5,4,4
5,4.0347,5,4,4,4,4,4
4,4.3062,4,5,5,4,4,5
4,4.6022,5,5,4,4,5,4
5,4.2678,5,5,5,4,4,4
5,5.1374,5,5,5,5,5,5
4,3.603,3,5,3,4,4,3
5,5.1374,5,5,5,5,5,5
5,4.2348,4,5,4,5,4,4
4,3.8679,4,5,4,4,4,3
5,5.1374,5,5,5,5,5,5
1,2.6749,4,3,4,1,3,4
4,3.9063,3,5,4,4,4,4
5,4.9058,4,5,5,5,5,4
2,3.9381,4,4,4,4,4,4
5,4.8008,5,5,3,5,5,5
5,5.0024,5,5,5,5,5,4
3,3.6417,3,3,4,4,4,3
4,4.2666,5,4,4,5,4,4
5,5.1374,5,5,5,5,5,5
1,0.5994,1,5,1,1,1,1
5,4.2348,4,5,4,5,4,4
4,4.3698,4,5,4,5,4,5
4,4.0029,4,5,4,4,4,4
3,3.7442,3,3,3,3,5,3
1,1.8746,1,3,2,3,2,3
4,4.8725,4,5,4,5,5,5
3,2.7706,4,2,3,3,3,3
4,4.1379,4,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
4,3.9381,4,4,4,4,4,4
5,4.9691,5,5,4,5,5,5
4,4.3314,5,5,4,5,4,4
3,2.842,2,4,3,3,3,4
3,3.3693,5,4,2,2,4,5
5,4.7441,4,4,5,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.6365,3,5,3,2,3,3
4,4.4408,4,4,4,4,5,4
5,4.9691,5,5,4,5,5,5
4,3.1705,3,4,3,4,3,4
5,4.7705,5,5,5,4,5,4
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
3,4.4405,5,4,4,3,5,5
5,4.5056,4,5,4,4,5,4
3,2.8036,3,4,3,3,3,3
4,4.6347,5,5,5,5,4,5
4,4.274,3,5,4,4,5,3
4,3.4746,3,4,4,3,4,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
3,3.7449,2,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.7693,5,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,4.9043,5,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
4,3.3396,3,4,4,3,4,2
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
2,1.7408,1,4,3,2,2,2
5,4.4997,5,5,5,5,4,4
1,3.1065,3,3,3,3,4,2
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.5056,4,5,4,4,5,4
5,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
3,3.4366,4,5,5,3,3,4
5,5.1374,5,5,5,5,5,5
4,4.8026,5,4,5,5,5,3
4,4.0998,4,5,4,5,4,3
3,3.4101,2,3,4,4,4,2
5,5.1374,5,5,5,5,5,5
4,4.8725,4,5,4,5,5,5
5,4.203,5,4,5,4,4,4
5,5.0024,5,5,5,5,5,4
4,4.6343,5,4,4,5,5,3
5,5.1374,5,5,5,5,5,5
5,4.8725,4,5,4,5,5,5
2,1.6686,3,2,3,3,1,3
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
4,5.0408,4,5,5,5,5,5
3,3.0103,2,4,4,3,3,4
4,4.5374,5,4,4,4,5,4
5,5.0024,5,5,5,5,5,4
2,2.2036,3,3,2,2,3,2
3,2.5781,1,3,4,4,2,4
3,4.8089,4,5,5,4,5,5
3,3.0988,4,4,2,4,3,4
4,4.0995,5,5,4,4,4,4
3,3.0988,4,4,2,4,3,4
2,2.7784,2,4,4,2,3,4
3,4.4075,4,4,3,4,5,5
3,3.8733,4,3,4,4,4,4
3,3.513,2,4,4,3,4,4
1,1.9602,4,3,4,4,1,1
4,4.4408,4,4,4,4,5,4
3,2.8036,3,4,3,3,3,3
1,1.4445,1,4,4,1,1,4
3,3.6681,4,4,4,4,4,2
2,2.8036,3,4,3,3,3,3
2,2.7382,3,5,2,2,3,5
5,4.6739,4,5,5,4,5,4
3,3.3004,4,4,4,4,3,3
5,4.6739,4,5,5,4,5,4
3,4.5374,5,4,4,4,5,4
5,4.6739,4,5,5,4,5,4
3,3.2035,4,4,4,3,3,4
2,3.3315,4,4,2,4,4,2
2,2.6294,4,4,3,4,2,3
2,1.8751,2,3,2,1,3,2
3,3.4677,4,5,3,3,4,3
4,4.1064,4,4,5,4,4,4
4,4.4408,4,4,4,4,5,4
4,4.0347,5,4,4,4,4,4
5,4.8077,4,4,4,5,5,5
5,4.6724,5,4,4,4,5,5
1,1.9284,3,4,4,4,1,1
5,4.6406,4,5,4,4,5,5
4,4.6022,5,5,4,4,5,4
1,2.7395,2,4,4,4,2,4
4,4.2725,4,4,3,4,5,4
4,4.0347,5,4,4,4,4,4
4,4.6724,5,4,4,4,5,5
5,4.6727,4,4,4,5,5,4
1,1.4445,1,4,4,1,1,4
5,4.7693,5,4,4,5,5,4
5,4.7375,4,5,4,5,5,4
5,4.7693,5,4,4,5,5,4
5,4.6091,4,4,5,4,5,4
1,1.7352,1,4,4,4,1,1
5,4.4408,4,4,4,4,5,4
4,3.9381,4,4,4,4,4,4
4,3.2671,4,4,3,4,3,4
3,3.9381,4,4,4,4,4,4
1,1.4613,4,4,1,2,1,4
4,4.203,5,4,5,4,4,4
4,4.4408,4,4,4,4,5,4
5,4.6079,4,3,4,5,5,4
5,3.9381,4,4,4,4,4,4
5,4.0731,4,4,4,4,4,5
5,4.7693,5,4,4,5,5,4
2,2.9327,4,4,4,4,2,4
4,3.4354,4,4,4,4,3,4
3,2.7977,4,4,4,4,2,3
4,3.9381,4,4,4,4,4,4
4,4.4726,5,3,4,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.7441,4,4,5,4,5,5
5,4.5374,5,4,4,4,5,4
4,3.9381,4,4,4,4,4,4
3,3.8031,4,4,4,4,4,3
3,3.9048,4,4,3,4,4,5
5,4.6022,5,5,4,4,5,4
5,4.7693,5,4,4,5,5,4
3,3.2671,4,4,3,4,3,4
5,4.6091,4,4,5,4,5,4
4,3.9381,4,4,4,4,4,4
4,4.4408,4,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
4,4.6739,4,5,5,4,5,4
4,3.7698,4,4,3,4,4,4
4,4.4408,4,4,4,4,5,4
3,3.9063,3,5,4,4,4,4
5,4.5374,5,4,4,4,5,4
5,4.6022,5,5,4,4,5,4
4,4.0731,4,4,4,4,4,5
5,4.1379,4,5,4,4,4,5
3,3.9381,4,4,4,4,4,4
2,3.4354,4,4,4,4,3,4
1,2.7585,5,4,4,5,1,4
4,3.7698,4,4,3,4,4,4
4,4.0029,4,5,4,4,4,4
3,4.5374,5,4,4,4,5,4
4,4.0347,5,4,4,4,4,4
4,4.4408,4,4,4,4,5,4
4,4.7375,4,5,4,5,5,4
4,4.5374,5,4,4,4,5,4
3,3.306,4,4,3,2,4,4
4,3.9381,4,4,4,4,4,4
4,4.0029,4,5,4,4,4,4
4,4.8077,4,4,4,5,5,5
5,4.6727,4,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
5,4.5758,4,4,4,4,5,5
5,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.5056,4,5,4,4,5,4
4,4.0709,4,4,1,4,5,5
4,4.0029,4,5,4,4,4,4
4,4.0347,5,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.5374,5,4,4,4,5,4
5,4.6739,4,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
4,4.4408,4,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
1,1.9458,1,1,4,4,1,4
4,4.5758,4,4,4,4,5,5
5,4.5758,4,4,4,4,5,5
5,4.4408,4,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.8089,4,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.6724,5,4,4,4,5,5
5,4.9376,5,4,5,5,5,4
5,4.6724,5,4,4,4,5,5
4,4.1064,4,4,5,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.841,4,4,5,5,5,4
4,4.6079,4,3,4,5,5,4
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6091,4,4,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0022,5,4,3,3,5,3
5,5.0024,5,5,5,5,5,4
4,4.4016,5,4,4,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.6732,3,4,3,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.8077,4,4,4,5,5,5
4,4.0347,5,4,4,4,4,4
5,5.0726,5,4,5,5,5,5
5,4.8077,4,4,4,5,5,5
4,4.3439,4,4,4,3,5,5
5,4.7057,5,4,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,4.3058,4,4,4,4,5,3
4,4.0029,4,5,4,4,4,4
5,4.6022,5,5,4,4,5,4
4,4.5699,5,4,5,5,4,5
5,4.7441,4,4,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.6724,5,4,4,4,5,5
3,3.2035,4,4,4,3,3,4
5,5.1374,5,5,5,5,5,5
4,3.5704,4,4,4,4,3,5
5,4.5758,4,4,4,4,5,5
4,3.9381,4,4,4,4,4,4
4,4.2666,5,4,4,5,4,4
3,4.2089,4,4,4,3,5,4
5,4.6022,5,5,4,4,5,4
1,0.3402,1,1,1,1,1,1
4,4.7057,5,4,5,4,5,4
5,4.5758,4,4,4,4,5,5
5,4.9691,5,5,4,5,5,5
3,3.4998,4,4,3,4,4,2
5,4.7441,4,4,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.6739,4,5,5,4,5,4
5,4.6406,4,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,4.7057,5,4,5,4,5,4
5,4.6724,5,4,4,4,5,5
3,4.0406,4,4,3,3,5,4
5,4.0995,5,5,4,4,4,4
5,4.7375,4,5,4,5,5,4
4,4.511,4,3,4,4,5,5
4,4.8077,4,4,4,5,5,5
5,4.2348,4,5,4,5,4,4
5,4.4408,4,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.6739,4,5,5,4,5,4
3,3.8664,5,4,3,4,4,4
2,2.8292,4,5,3,4,2,4
5,4.841,4,4,5,5,5,4
5,4.841,4,4,5,5,5,4
5,4.7693,5,4,4,5,5,4
5,4.8077,4,4,4,5,5,5
4,3.5002,4,5,4,4,3,4
3,3.1321,4,4,3,4,3,3
5,4.6022,5,5,4,4,5,4
4,3.8346,4,5,3,4,4,4
4,2.8669,4,4,2,3,3,4
5,4.7375,4,5,4,5,5,4
4,4.5761,3,4,4,5,5,4
1,2.4948,4,5,4,4,1,4
5,4.0029,4,5,4,4,4,4
4,3.4354,4,4,4,4,3,4
1,2.5925,4,5,4,4,2,1
5,4.7441,4,4,5,4,5,5
3,3.0685,4,4,4,3,3,3
4,4.5056,4,5,4,4,5,4
3,3.2671,4,4,3,4,3,4
3,2.8033,4,4,3,2,3,4
3,3.6096,3,4,4,3,4,4
5,4.6739,4,5,5,4,5,4
4,4.5758,4,4,4,4,5,5
5,4.6406,4,5,4,4,5,5
4,4.0347,5,4,4,4,4,4
5,4.6727,4,4,4,5,5,4
3,3.3004,4,4,4,4,3,3
4,4.0029,4,5,4,4,4,4
4,4.6406,4,5,4,4,5,5
5,4.7441,4,4,5,4,5,5
4,4.0029,4,5,4,4,4,4
5,4.7057,5,4,5,4,5,4
5,4.841,4,4,5,5,5,4
5,4.7441,4,4,5,4,5,5
4,4.3383,4,4,5,5,4,4
3,3.3388,3,4,4,4,3,4
5,4.6022,5,5,4,4,5,4
4,3.7449,2,4,4,4,4,4
5,4.5374,5,4,4,4,5,4
5,4.5758,4,4,4,4,5,5
5,4.841,4,4,5,5,5,4
5,4.5056,4,5,4,4,5,4
1,2.43,4,4,4,4,1,4
5,4.7375,4,5,4,5,5,4
5,4.6022,5,5,4,4,5,4
4,3.7698,4,4,3,4,4,4
4,4.4408,4,4,4,4,5,4
3,3.2671,4,4,3,4,3,4
5,4.7693,5,4,4,5,5,4
4,4.4792,3,4,4,4,5,5
4,4.7693,5,4,4,5,5,4
4,4.17,4,4,4,5,4,4
5,4.5374,5,4,4,4,5,4
1,2.43,4,4,4,4,1,4
5,4.5374,5,4,4,4,5,4
2,2.5313,4,3,2,4,2,4
5,4.6406,4,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
5,4.5056,4,5,4,4,5,4
4,3.9381,4,4,4,4,4,4
5,4.305,4,4,4,5,4,5
5,4.7441,4,4,5,4,5,5
5,4.6739,4,5,5,4,5,4
4,4.1064,4,4,5,4,4,4
4,4.0029,4,5,4,4,4,4
5,4.6406,4,5,4,4,5,5
3,3.6096,3,4,4,3,4,4
4,4.2725,4,4,3,4,5,4
4,4.6724,5,4,4,4,5,5
5,4.0347,5,4,4,4,4,4
5,4.3058,4,4,4,4,5,3
5,4.6406,4,5,4,4,5,5
4,4.4408,4,4,4,4,5,4
5,4.5758,4,4,4,4,5,5
5,4.0347,5,4,4,4,4,4
3,3.274,3,3,4,4,3,4
4,4.5056,4,5,4,4,5,4
5,4.0029,4,5,4,4,4,4
5,4.2666,5,4,4,5,4,4
5,3.9381,4,4,4,4,4,4
2,1.3293,4,4,4,1,1,1
5,4.6022,5,5,4,4,5,4
4,3.9381,4,4,4,4,4,4
5,4.5758,4,4,4,4,5,5
4,4.5758,4,4,4,4,5,5
5,4.0029,4,5,4,4,4,4
2,2.7985,4,4,4,3,3,1
4,3.5712,4,4,4,3,4,3
5,4.7375,4,5,4,5,5,4
5,4.7441,4,4,5,4,5,5
4,4.0347,5,4,4,4,4,4
3,3.1069,3,4,4,3,3,4
4,3.8031,4,4,4,4,4,3
4,3.9381,4,4,4,4,4,4
4,4.4408,4,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
5,4.5758,4,4,4,4,5,5
5,4.0029,4,5,4,4,4,4
4,3.9063,3,5,4,4,4,4
4,3.4354,4,4,4,4,3,4
5,4.6022,5,5,4,4,5,4
5,4.6739,4,5,5,4,5,4
4,4.3373,4,5,3,4,5,4
3,3.4998,4,4,3,4,4,2
4,4.4408,4,4,4,4,5,4
4,4.4408,4,4,4,4,5,4
5,4.6406,4,5,4,4,5,5
4,4.6724,5,4,4,4,5,5
5,4.6724,5,4,4,4,5,5
5,4.0995,5,5,4,4,4,4
5,4.7375,4,5,4,5,5,4
3,4.0029,4,5,4,4,4,4
4,4.1064,4,4,5,4,4,4
5,4.6727,4,4,4,5,5,4
5,4.6022,5,5,4,4,5,4
5,4.8077,4,4,4,5,5,5
4,4.6022,5,5,4,4,5,4
4,4.6022,5,5,4,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.5056,4,5,4,4,5,4
5,4.5374,5,4,4,4,5,4
5,4.6022,5,5,4,4,5,4
4,4.6022,5,5,4,4,5,4
5,4.6022,5,5,4,4,5,4
5,4.6727,4,4,4,5,5,4
5,4.305,4,4,4,5,4,5
5,4.7057,5,4,5,4,5,4
5,3.9381,4,4,4,4,4,4
5,4.7375,4,5,4,5,5,4
5,4.7441,4,4,5,4,5,5
4,3.9381,4,4,4,4,4,4
4,4.5056,4,5,4,4,5,4
5,4.7693,5,4,4,5,5,4
4,4.4408,4,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
5,4.6739,4,5,5,4,5,4
5,4.3691,5,4,3,4,5,4
